x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-68.55611111111111,63.75666666666667,52079,IQALUIT A,NU,NUNAVUT,NUNAVUT,CAN,634524000,-683322000,EST,33.50,2402596,YFB,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-02-06 14:00:00,2024-11-26 12:30:01,2014-02-06 14:00:00,2024-11-26 12:30:01,2018-10-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-72.26583333333333,48.52,52080,ROBERVAL A,QC,QUEBEC,QUÉBEC,CAN,483112000,-721557000,EST,178.60,7066686,YRJ,71728,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-03-04 10:00:00,2024-11-26 12:30:01,2014-03-04 10:00:00,2024-11-26 12:30:01,2014-03-06 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-78.75833333333334,51.473333333333336,52081,WASKAGANISH A,QC,QUEBEC,QUÉBEC,CAN,512824000,-784530000,EST,24.10,7098896,YKQ,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-02-06 14:00:00,2024-11-26 12:30:01,2014-02-06 14:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-82.0825,42.30583333333333,52118,CHATHAM KENT,ON,ONTARIO,ONTARIO,CAN,421821000,-820457000,EST,196.60,6131414,YCK,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-04-03 14:00:00,2024-11-26 12:30:01,2014-04-03 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-122.95472222222222,50.12888888888889,52178,WHISTLER A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,500744000,-1225717000,PST,657.80,1048899,WAE,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-04-29 06:00:00,2024-11-24 17:00:00,2014-04-29 06:00:00,2024-11-24 17:00:00,,,,,N,N,Y
-68.42222222222222,58.089444444444446,52179,KUUJJUAQ A,QC,QUEBEC,QUÉBEC,CAN,580522000,-682520000,EST,39.90,7113535,YVP,71906,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-03-04 10:00:00,2024-11-26 12:30:01,2014-03-04 10:00:00,2024-11-26 12:30:01,2014-03-06 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-125.7725,49.08222222222222,52198,TOFINO A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490456000,-1254621000,PST,24.40,1038204,YAZ,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-04-29 06:00:00,2024-11-26 12:30:01,2014-04-29 06:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-66.26555555555555,50.223333333333336,52199,SEPT-ILES A,QC,QUEBEC,QUÉBEC,CAN,501324000,-661556000,EST,54.90,7047911,YZV,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-04-03 14:00:00,2024-11-26 12:30:01,2014-04-03 14:00:00,2024-11-26 12:30:01,2018-10-30 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-77.76527777777778,55.28194444444444,52201,KUUJJUARAPIK A,QC,QUEBEC,QUÉBEC,CAN,551655000,-774555000,EST,12.20,7103537,YGW,73127,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-04-03 14:00:00,2024-11-26 12:30:01,2014-04-03 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-59.959722222222226,43.92944444444444,52202,SABLE ISLAND A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,435546000,-595735000,AST,1.20,8204703,WSA,71595,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-05-27 10:00:00,2024-11-26 12:30:01,2014-05-27 10:00:00,2024-11-26 12:30:01,2014-05-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-117.44833333333334,56.227222222222224,52258,PEACE RIVER A,AB,ALBERTA,ALBERTA,CAN,561338000,-1172654000,MST,570.90,3075041,YPE,71068,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-05-27 07:00:00,2024-11-26 12:30:01,2014-05-27 07:00:00,2024-11-26 12:30:01,2014-05-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-114.88277777777778,49.74527777777778,52278,SPARWOOD A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494443000,-1145258000,MST,1137.70,1157632,WSW,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 07:00:00,2024-11-26 12:30:01,2014-09-30 07:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-79.42416666666666,46.36388888888889,52318,NORTH BAY A,ON,ONTARIO,ONTARIO,CAN,462150000,-792527000,EST,370.30,6085680,YYB,71731,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-05-29 00:00:00,2024-11-26 12:30:01,2014-05-29 08:00:00,2024-11-26 12:30:01,2014-05-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-132.74166666666667,60.17305555555556,52321,TESLIN A,YT,YUKON TERRITORY,YUKON,CAN,601023000,-1324430000,PST,705.00,2101101,YZW,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-04 11:00:00,2024-11-26 12:30:01,2014-09-04 11:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-132.125,54.02722222222222,52339,MASSET A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540138000,-1320730000,PST,5.80,1054921,ZMT,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-08-05 06:00:00,2024-11-26 12:30:01,2014-08-05 06:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-90.21416666666667,51.44638888888889,52418,PICKLE LAKE A,ON,ONTARIO,ONTARIO,CAN,512647000,-901251000,EST,386.20,6016528,YPL,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-04-11 14:00:00,2024-11-26 12:30:01,2013-04-11 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-93.79305555555555,51.06722222222222,52419,RED LAKE A,ON,ONTARIO,ONTARIO,CAN,510402000,-934735000,CST,385.90,6016971,YRL,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-04-11 13:00:00,2024-11-26 12:30:01,2013-04-11 13:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-101.0911111111111,53.97138888888889,52438,THE PAS A,MB,MANITOBA,MANITOBA,CAN,535817000,-1010528000,CST,270.60,5052881,YQD,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-11-04 09:00:00,2018-10-29 00:00:00,2014-11-04 09:00:00,2018-05-16 12:00:00,2014-11-06 00:00:00,2018-10-29 00:00:00,,,Y,N,Y
-116.98222222222222,51.299166666666665,52439,GOLDEN A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511757000,-1165856000,MST,784.90,1173209,YGE,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-08-05 07:00:00,2024-11-26 12:30:01,2014-08-05 07:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-60.04805555555556,46.16138888888889,52518,SYDNEY A,NS,NOVA SCOTIA,NOUVELLE-ÉCOSSE,CAN,460941000,-600253000,AST,61.90,8205701,YQY,71707,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-08-05 09:00:00,2024-11-26 12:30:01,2014-08-05 09:00:00,2024-11-26 12:30:01,2014-08-07 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-66.86472222222223,52.922777777777775,52541,WABUSH A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,525522000,-665153000,AST,551.40,8504177,YWK,71825,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-16 10:00:00,2024-11-26 12:30:01,2014-09-16 10:00:00,2024-11-26 12:30:01,2014-09-18 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-101.68194444444444,54.67805555555555,52578,FLIN FLON A,MB,MANITOBA,MANITOBA,CAN,544041000,-1014055000,CST,304.20,5050961,YFO,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-04 13:00:00,2024-11-26 12:30:01,2014-09-04 13:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-115.78277777777778,60.83972222222222,52600,HAY RIVER A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,605023000,-1154658000,MST,164.90,2202401,YHY,71935,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-02 13:00:00,2024-11-26 12:30:01,2014-09-02 13:00:00,2024-11-26 12:30:01,2014-09-04 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-128.6475,66.24055555555556,52602,FORT GOOD HOPE A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,661426000,-1283851000,MST,81.40,2201401,YGH,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2015-03-12 12:00:00,2024-11-26 12:30:01,2015-03-12 12:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-82.46833333333333,49.41166666666667,52604,KAPUSKASING A,ON,ONTARIO,ONTARIO,CAN,492442000,-822806000,EST,226.50,6073976,YYU,71831,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-02 15:00:00,2024-11-26 12:30:01,2014-09-02 15:00:00,2024-11-26 12:30:01,2014-09-04 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-79.26029833333334,56.53735,52658,SANIKILUAQ,NU,NUNAVUT,NUNAVUT,CAN,563214460,-791537074,EST,34.00,2303668,NSQ,71643,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2014-08-21 04:00:00,2024-11-26 12:30:01,2014-08-21 04:00:00,2024-11-26 12:30:01,2014-09-10 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-94.71083333333333,56.35777777777778,52758,GILLAM A,MB,MANITOBA,MANITOBA,CAN,562128000,-944239000,CST,145.10,5061022,YGX,71912,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 09:00:00,2024-11-26 12:30:01,2014-09-30 09:00:00,2024-11-26 12:30:01,2014-10-02 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-58.55,48.54138888888889,52759,STEPHENVILLE A,NL,NEWFOUNDLAND,TERRE-NEUVE,CAN,483229000,-583300000,NST,24.70,8403801,YJT,71815,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 11:30:00,2024-11-26 12:30:01,2014-09-30 11:30:00,2024-11-26 12:30:01,2014-10-02 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.47,60.23555555555556,52779,FORT LIARD A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,601408000,-1232812000,MST,215.80,2201576,YJF,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 08:00:00,2024-11-25 16:00:00,2014-09-30 08:00:00,2024-11-25 16:00:00,,,,,N,N,Y
-121.23666666666666,61.76027777777778,52780,FORT SIMPSON A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,614537000,-1211412000,MST,169.50,2202103,YFS,71946,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 08:00:00,2024-11-26 12:30:01,2014-09-30 08:00:00,2024-11-26 12:30:01,2014-10-03 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-125.56944444444444,64.90972222222223,52798,TULITA A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,645435000,-1253410000,MST,100.30,2201701,ZFN,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 08:00:00,2024-11-26 12:30:01,2014-09-30 08:00:00,2024-11-26 12:30:01,,,,,N,N,Y
-84.7863888888889,47.966944444444444,52818,WAWA A,ON,ONTARIO,ONTARIO,CAN,475801000,-844711000,EST,287.70,6059407,YXZ,71738,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 10:00:00,2024-11-26 12:30:01,2014-09-30 10:00:00,2024-11-26 12:30:01,2014-10-02 00:00:00,2018-10-29 00:00:00,,,Y,N,Y
-82.95527777777778,42.27611111111111,52838,WINDSOR A,ON,ONTARIO,ONTARIO,CAN,421634000,-825719000,EST,189.60,6139527,YQG,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-09-30 10:00:00,2018-11-02 16:00:00,2014-09-30 10:00:00,2018-11-02 16:00:00,2014-10-02 00:00:00,2018-11-02 00:00:00,,,Y,N,Y
-85.44333333333333,54.988055555555555,52878,PEAWANUCK A,ON,ONTARIO,ONTARIO,CAN,545917000,-852636000,EST,52.70,6016298,YPO,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-11-06 16:00:00,2024-11-26 12:30:01,2014-11-06 16:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-88.90972222222223,50.290277777777774,52900,ARMSTRONG A,ON,ONTARIO,ONTARIO,CAN,501725000,-885435000,EST,322.50,6040327,YYW,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2015-06-18 14:00:00,2024-11-26 12:30:01,2015-06-18 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-117.6325,49.29611111111111,52938,CASTLEGAR A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491746000,-1173757000,PST,495.60,1141460,YCG,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-132.125,54.02722222222222,52940,MASSET A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540138000,-1320730000,PST,5.80,1054929,ZMT,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.87,49.05444444444444,52941,NANAIMO A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490316000,-1235212000,PST,28.00,1025365,YCD,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-120.5125,49.467777777777776,52958,PRINCETON A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492804000,-1203045000,PST,701.60,1126518,YDC,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-114.88333333333334,49.833333333333336,52959,SPARWOOD A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495000000,-1145300000,PST,1158.20,1157635,WSW,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-125.7725,49.08222222222222,52960,TOFINO A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490456000,-1254621000,PST,24.40,1038210,YAZ,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-101.68194444444444,54.67805555555555,52961,FLIN FLON A,MB,MANITOBA,MANITOBA,CAN,544041000,-1014055000,CST,304.20,5050973,YFO,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 13:00:00,2024-11-26 12:30:01,2014-10-23 13:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-135.00555555555556,68.22333333333333,52962,AKLAVIK A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,681324000,-1350020000,MST,6.40,2200105,YKD,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 12:00:00,2024-11-26 12:30:01,2014-10-23 12:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-134.85972222222222,67.40694444444445,52963,FORT MCPHERSON A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,672425000,-1345135000,MST,35.40,2201606,ZFM,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 12:00:00,2024-11-26 12:30:01,2014-10-23 12:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-123.47,60.23555555555556,52965,FORT LIARD A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,601408000,-1232812000,MST,215.80,2201581,YJF,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 12:00:00,2024-11-26 12:30:01,2014-10-23 12:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-125.56944444444444,64.90972222222223,52967,TULITA A,NT,NORTHWEST TERRITORIES,TERRITOIRES DU NORD-OUEST,CAN,645435000,-1253410000,MST,100.30,2201705,ZFN,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 12:00:00,2024-11-26 12:30:01,2014-10-23 12:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-126.59583333333333,52.3875,52978,BELLA COOLA A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522315000,-1263545000,PST,35.70,1060848,YBD,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-125.27305555555556,49.95194444444444,52979,CAMPBELL RIVER A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495707000,-1251623000,PST,108.80,1021270,YBL,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-116.98222222222222,51.299166666666665,52980,GOLDEN A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,511757000,-1165856000,MST,784.90,1173214,YGE,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 12:00:00,2024-11-26 12:30:01,2014-10-23 12:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-115.78666666666666,54.14388888888889,52982,WHITECOURT A,AB,ALBERTA,ALBERTA,CAN,540838000,-1154712000,MST,782.40,3057376,YZU,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 12:00:00,2024-11-26 12:30:01,2014-10-23 12:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-92.59805555555556,62.24,52984,WHALE COVE A,NU,NUNAVUT,NUNAVUT,CAN,621424000,-923553000,CST,12.20,2303990,YXN,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 13:00:00,2024-11-26 12:30:01,2014-10-23 13:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-76.59666666666666,44.225833333333334,52985,KINGSTON A,ON,ONTARIO,ONTARIO,CAN,441333000,-763548000,EST,92.40,6104152,YGK,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 14:00:00,2024-11-26 12:30:01,2014-10-23 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-84.7863888888889,47.966944444444444,52998,WAWA A,ON,ONTARIO,ONTARIO,CAN,475801000,-844711000,EST,287.70,6059413,YXZ,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 14:00:00,2024-11-26 12:30:01,2014-10-23 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-79.17111111111112,43.19166666666667,53000,ST CATHARINES A,ON,ONTARIO,ONTARIO,CAN,431130000,-791016000,EST,97.80,6137304,YSN,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 14:00:00,2024-11-26 12:30:01,2014-10-23 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-75.56361111111111,45.52166666666667,53001,OTTAWA GATINEAU A,QC,QUEBEC,QUÉBEC,CAN,453118000,-753349000,EST,64.30,7032685,YND,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 14:00:00,2024-11-26 12:30:01,2014-10-23 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-61.778055555555554,47.425,53002,ILES DE LA MADELEINE A,QC,QUEBEC,QUÉBEC,CAN,472530000,-614641000,AST,10.70,7053254,YGR,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 15:00:00,2024-11-26 12:30:01,2014-10-23 15:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-78.75833333333334,51.473333333333336,53018,WASKAGANISH A,QC,QUEBEC,QUÉBEC,CAN,512824000,-784530000,EST,24.10,7098898,YKQ,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 14:00:00,2024-11-26 12:30:01,2014-10-23 14:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-108.4175,55.841944444444444,53020,BUFFALO NARROWS A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,555031000,-1082503000,CST,433.70,4060988,YVT,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 13:00:00,2024-11-26 12:30:01,2014-10-23 13:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-108.52277777777778,54.125277777777775,53021,MEADOW LAKE A,SK,SASKATCHEWAN,SASKATCHEWAN,CAN,540731000,-1083122000,CST,480.70,4065063,YLJ,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 13:00:00,2024-11-26 12:30:01,2014-10-23 13:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-139.1302777777778,64.04222222222222,53022,DAWSON CITY A,YT,YUKON TERRITORY,YUKON,CAN,640232000,-1390749000,PST,370.30,2100407,YDA,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-139.84,67.57,53023,OLD CROW A,YT,YUKON TERRITORY,YUKON,CAN,673412000,-1395024000,PST,250.20,2100807,YOC,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-133.37333333333333,62.206944444444446,53025,FARO A,YT,YUKON TERRITORY,YUKON,CAN,621225000,-1332224000,PST,716.30,2100527,ZFA,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-132.74166666666667,60.17305555555556,53027,TESLIN A,YT,YUKON TERRITORY,YUKON,CAN,601023000,-1324430000,PST,705.00,2101106,YZW,,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-10-23 11:00:00,2024-11-26 12:30:01,2014-10-23 11:00:00,2024-11-26 12:30:01,2018-10-29 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-94.96944444444445,74.71694444444445,53060,RESOLUTE BAY A,NU,NUNAVUT,NUNAVUT,CAN,744301000,-945810000,CST,67.70,2403498,YRB,71924,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2014-11-04 09:00:00,2024-11-26 12:30:01,2014-11-04 09:00:00,2024-11-26 12:30:01,2014-11-06 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
-97.8625,55.804722222222225,53118,THOMPSON A,MB,MANITOBA,MANITOBA,CAN,554817000,-975145000,CST,224.00,5062921,YTH,71079,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2013-02-28 00:00:00,2024-11-26 12:30:01,2014-11-04 09:00:00,2024-11-26 12:30:01,2013-02-28 00:00:00,2024-11-26 00:00:00,,,Y,N,Y
